style_label,font_label,img1_path,img2_path,original_index
0,0,../data/dataset_new/data_complicated/img1_1548.png,../data/dataset_new/data_complicated/img2_1548.png,2538
0,1,../data/dataset_new/data_complicated/img1_571.png,../data/dataset_new/data_complicated/img2_571.png,2539
1,1,../data/dataset_new/data_complicated/img1_272.png,../data/dataset_new/data_complicated/img2_272.png,2540
0,1,../data/dataset_new/data_complicated/img1_2199.png,../data/dataset_new/data_complicated/img2_2199.png,2541
0,0,../data/dataset_new/data_complicated/img1_2557.png,../data/dataset_new/data_complicated/img2_2557.png,2542
0,1,../data/dataset_new/data_complicated/img1_1176.png,../data/dataset_new/data_complicated/img2_1176.png,2543
1,1,../data/dataset_new/data_complicated/img1_2938.png,../data/dataset_new/data_complicated/img2_2938.png,2544
0,1,../data/dataset_new/data_complicated/img1_1884.png,../data/dataset_new/data_complicated/img2_1884.png,2545
0,0,../data/dataset_new/data_complicated/img1_490.png,../data/dataset_new/data_complicated/img2_490.png,2546
1,1,../data/dataset_new/data_complicated/img1_2732.png,../data/dataset_new/data_complicated/img2_2732.png,2547
0,1,../data/dataset_new/data_complicated/img1_885.png,../data/dataset_new/data_complicated/img2_885.png,2548
1,1,../data/dataset_new/data_complicated/img1_1636.png,../data/dataset_new/data_complicated/img2_1636.png,2549
1,1,../data/dataset_new/data_complicated/img1_1906.png,../data/dataset_new/data_complicated/img2_1906.png,2550
0,0,../data/dataset_new/data_complicated/img1_498.png,../data/dataset_new/data_complicated/img2_498.png,2551
0,0,../data/dataset_new/data_complicated/img1_2735.png,../data/dataset_new/data_complicated/img2_2735.png,2552
1,1,../data/dataset_new/data_complicated/img1_2388.png,../data/dataset_new/data_complicated/img2_2388.png,2553
0,0,../data/dataset_new/data_complicated/img1_296.png,../data/dataset_new/data_complicated/img2_296.png,2554
1,1,../data/dataset_new/data_complicated/img1_2909.png,../data/dataset_new/data_complicated/img2_2909.png,2555
1,1,../data/dataset_new/data_complicated/img1_739.png,../data/dataset_new/data_complicated/img2_739.png,2556
0,1,../data/dataset_new/data_complicated/img1_2809.png,../data/dataset_new/data_complicated/img2_2809.png,2557
1,1,../data/dataset_new/data_complicated/img1_2961.png,../data/dataset_new/data_complicated/img2_2961.png,2558
0,0,../data/dataset_new/data_complicated/img1_120.png,../data/dataset_new/data_complicated/img2_120.png,2559
0,1,../data/dataset_new/data_complicated/img1_2850.png,../data/dataset_new/data_complicated/img2_2850.png,2560
0,1,../data/dataset_new/data_complicated/img1_919.png,../data/dataset_new/data_complicated/img2_919.png,2561
1,1,../data/dataset_new/data_complicated/img1_2122.png,../data/dataset_new/data_complicated/img2_2122.png,2562
1,1,../data/dataset_new/data_complicated/img1_844.png,../data/dataset_new/data_complicated/img2_844.png,2563
1,1,../data/dataset_new/data_complicated/img1_532.png,../data/dataset_new/data_complicated/img2_532.png,2564
0,0,../data/dataset_new/data_complicated/img1_2193.png,../data/dataset_new/data_complicated/img2_2193.png,2565
0,1,../data/dataset_new/data_complicated/img1_1150.png,../data/dataset_new/data_complicated/img2_1150.png,2566
0,1,../data/dataset_new/data_complicated/img1_1465.png,../data/dataset_new/data_complicated/img2_1465.png,2567
0,0,../data/dataset_new/data_complicated/img1_2574.png,../data/dataset_new/data_complicated/img2_2574.png,2568
0,0,../data/dataset_new/data_complicated/img1_231.png,../data/dataset_new/data_complicated/img2_231.png,2569
0,0,../data/dataset_new/data_complicated/img1_1644.png,../data/dataset_new/data_complicated/img2_1644.png,2570
1,1,../data/dataset_new/data_complicated/img1_132.png,../data/dataset_new/data_complicated/img2_132.png,2571
1,1,../data/dataset_new/data_complicated/img1_1920.png,../data/dataset_new/data_complicated/img2_1920.png,2572
1,1,../data/dataset_new/data_complicated/img1_2403.png,../data/dataset_new/data_complicated/img2_2403.png,2573
1,1,../data/dataset_new/data_complicated/img1_1833.png,../data/dataset_new/data_complicated/img2_1833.png,2574
0,0,../data/dataset_new/data_complicated/img1_2118.png,../data/dataset_new/data_complicated/img2_2118.png,2575
1,1,../data/dataset_new/data_complicated/img1_1536.png,../data/dataset_new/data_complicated/img2_1536.png,2576
0,0,../data/dataset_new/data_complicated/img1_2331.png,../data/dataset_new/data_complicated/img2_2331.png,2577
0,1,../data/dataset_new/data_complicated/img1_939.png,../data/dataset_new/data_complicated/img2_939.png,2578
1,1,../data/dataset_new/data_complicated/img1_2854.png,../data/dataset_new/data_complicated/img2_2854.png,2579
0,1,../data/dataset_new/data_complicated/img1_1801.png,../data/dataset_new/data_complicated/img2_1801.png,2580
0,0,../data/dataset_new/data_complicated/img1_2637.png,../data/dataset_new/data_complicated/img2_2637.png,2581
1,1,../data/dataset_new/data_complicated/img1_1660.png,../data/dataset_new/data_complicated/img2_1660.png,2582
0,0,../data/dataset_new/data_complicated/img1_536.png,../data/dataset_new/data_complicated/img2_536.png,2583
0,0,../data/dataset_new/data_complicated/img1_150.png,../data/dataset_new/data_complicated/img2_150.png,2584
0,1,../data/dataset_new/data_complicated/img1_2879.png,../data/dataset_new/data_complicated/img2_2879.png,2585
1,1,../data/dataset_new/data_complicated/img1_2796.png,../data/dataset_new/data_complicated/img2_2796.png,2586
1,1,../data/dataset_new/data_complicated/img1_2464.png,../data/dataset_new/data_complicated/img2_2464.png,2587
1,1,../data/dataset_new/data_complicated/img1_1326.png,../data/dataset_new/data_complicated/img2_1326.png,2588
1,1,../data/dataset_new/data_complicated/img1_2340.png,../data/dataset_new/data_complicated/img2_2340.png,2589
0,1,../data/dataset_new/data_complicated/img1_2218.png,../data/dataset_new/data_complicated/img2_2218.png,2590
0,0,../data/dataset_new/data_complicated/img1_1510.png,../data/dataset_new/data_complicated/img2_1510.png,2591
1,1,../data/dataset_new/data_complicated/img1_1413.png,../data/dataset_new/data_complicated/img2_1413.png,2592
1,1,../data/dataset_new/data_complicated/img1_922.png,../data/dataset_new/data_complicated/img2_922.png,2593
1,1,../data/dataset_new/data_complicated/img1_2928.png,../data/dataset_new/data_complicated/img2_2928.png,2594
0,0,../data/dataset_new/data_complicated/img1_90.png,../data/dataset_new/data_complicated/img2_90.png,2595
0,0,../data/dataset_new/data_complicated/img1_1770.png,../data/dataset_new/data_complicated/img2_1770.png,2596
0,1,../data/dataset_new/data_complicated/img1_159.png,../data/dataset_new/data_complicated/img2_159.png,2597
0,0,../data/dataset_new/data_complicated/img1_2431.png,../data/dataset_new/data_complicated/img2_2431.png,2598
0,0,../data/dataset_new/data_complicated/img1_1621.png,../data/dataset_new/data_complicated/img2_1621.png,2599
0,0,../data/dataset_new/data_complicated/img1_30.png,../data/dataset_new/data_complicated/img2_30.png,2600
1,1,../data/dataset_new/data_complicated/img1_616.png,../data/dataset_new/data_complicated/img2_616.png,2601
0,0,../data/dataset_new/data_complicated/img1_2468.png,../data/dataset_new/data_complicated/img2_2468.png,2602
0,0,../data/dataset_new/data_complicated/img1_738.png,../data/dataset_new/data_complicated/img2_738.png,2603
1,1,../data/dataset_new/data_complicated/img1_1687.png,../data/dataset_new/data_complicated/img2_1687.png,2604
0,1,../data/dataset_new/data_complicated/img1_2563.png,../data/dataset_new/data_complicated/img2_2563.png,2605
1,1,../data/dataset_new/data_complicated/img1_2351.png,../data/dataset_new/data_complicated/img2_2351.png,2606
0,0,../data/dataset_new/data_complicated/img1_446.png,../data/dataset_new/data_complicated/img2_446.png,2607
0,1,../data/dataset_new/data_complicated/img1_186.png,../data/dataset_new/data_complicated/img2_186.png,2608
1,1,../data/dataset_new/data_complicated/img1_876.png,../data/dataset_new/data_complicated/img2_876.png,2609
0,0,../data/dataset_new/data_complicated/img1_15.png,../data/dataset_new/data_complicated/img2_15.png,2610
0,1,../data/dataset_new/data_complicated/img1_2174.png,../data/dataset_new/data_complicated/img2_2174.png,2611
1,1,../data/dataset_new/data_complicated/img1_333.png,../data/dataset_new/data_complicated/img2_333.png,2612
0,1,../data/dataset_new/data_complicated/img1_1049.png,../data/dataset_new/data_complicated/img2_1049.png,2613
0,1,../data/dataset_new/data_complicated/img1_275.png,../data/dataset_new/data_complicated/img2_275.png,2614
0,1,../data/dataset_new/data_complicated/img1_2664.png,../data/dataset_new/data_complicated/img2_2664.png,2615
1,1,../data/dataset_new/data_complicated/img1_1866.png,../data/dataset_new/data_complicated/img2_1866.png,2616
1,1,../data/dataset_new/data_complicated/img1_1960.png,../data/dataset_new/data_complicated/img2_1960.png,2617
0,1,../data/dataset_new/data_complicated/img1_1427.png,../data/dataset_new/data_complicated/img2_1427.png,2618
1,1,../data/dataset_new/data_complicated/img1_415.png,../data/dataset_new/data_complicated/img2_415.png,2619
0,0,../data/dataset_new/data_complicated/img1_1396.png,../data/dataset_new/data_complicated/img2_1396.png,2620
1,1,../data/dataset_new/data_complicated/img1_311.png,../data/dataset_new/data_complicated/img2_311.png,2621
0,0,../data/dataset_new/data_complicated/img1_2437.png,../data/dataset_new/data_complicated/img2_2437.png,2622
1,1,../data/dataset_new/data_complicated/img1_1072.png,../data/dataset_new/data_complicated/img2_1072.png,2623
1,1,../data/dataset_new/data_complicated/img1_1095.png,../data/dataset_new/data_complicated/img2_1095.png,2624
0,1,../data/dataset_new/data_complicated/img1_406.png,../data/dataset_new/data_complicated/img2_406.png,2625
1,1,../data/dataset_new/data_complicated/img1_194.png,../data/dataset_new/data_complicated/img2_194.png,2626
0,0,../data/dataset_new/data_complicated/img1_550.png,../data/dataset_new/data_complicated/img2_550.png,2627
0,1,../data/dataset_new/data_complicated/img1_367.png,../data/dataset_new/data_complicated/img2_367.png,2628
0,0,../data/dataset_new/data_complicated/img1_1783.png,../data/dataset_new/data_complicated/img2_1783.png,2629
0,1,../data/dataset_new/data_complicated/img1_2227.png,../data/dataset_new/data_complicated/img2_2227.png,2630
1,1,../data/dataset_new/data_complicated/img1_350.png,../data/dataset_new/data_complicated/img2_350.png,2631
0,1,../data/dataset_new/data_complicated/img1_1238.png,../data/dataset_new/data_complicated/img2_1238.png,2632
1,1,../data/dataset_new/data_complicated/img1_1806.png,../data/dataset_new/data_complicated/img2_1806.png,2633
0,0,../data/dataset_new/data_complicated/img1_719.png,../data/dataset_new/data_complicated/img2_719.png,2634
1,1,../data/dataset_new/data_complicated/img1_865.png,../data/dataset_new/data_complicated/img2_865.png,2635
0,1,../data/dataset_new/data_complicated/img1_659.png,../data/dataset_new/data_complicated/img2_659.png,2636
1,1,../data/dataset_new/data_complicated/img1_1553.png,../data/dataset_new/data_complicated/img2_1553.png,2637
1,1,../data/dataset_new/data_complicated/img1_53.png,../data/dataset_new/data_complicated/img2_53.png,2638
1,1,../data/dataset_new/data_complicated/img1_1497.png,../data/dataset_new/data_complicated/img2_1497.png,2639
0,1,../data/dataset_new/data_complicated/img1_514.png,../data/dataset_new/data_complicated/img2_514.png,2640
0,1,../data/dataset_new/data_complicated/img1_2043.png,../data/dataset_new/data_complicated/img2_2043.png,2641
1,1,../data/dataset_new/data_complicated/img1_1631.png,../data/dataset_new/data_complicated/img2_1631.png,2642
0,0,../data/dataset_new/data_complicated/img1_2706.png,../data/dataset_new/data_complicated/img2_2706.png,2643
0,0,../data/dataset_new/data_complicated/img1_744.png,../data/dataset_new/data_complicated/img2_744.png,2644
1,1,../data/dataset_new/data_complicated/img1_716.png,../data/dataset_new/data_complicated/img2_716.png,2645
1,1,../data/dataset_new/data_complicated/img1_113.png,../data/dataset_new/data_complicated/img2_113.png,2646
1,1,../data/dataset_new/data_complicated/img1_858.png,../data/dataset_new/data_complicated/img2_858.png,2647
0,0,../data/dataset_new/data_complicated/img1_504.png,../data/dataset_new/data_complicated/img2_504.png,2648
0,1,../data/dataset_new/data_complicated/img1_574.png,../data/dataset_new/data_complicated/img2_574.png,2649
1,1,../data/dataset_new/data_complicated/img1_2452.png,../data/dataset_new/data_complicated/img2_2452.png,2650
0,0,../data/dataset_new/data_complicated/img1_163.png,../data/dataset_new/data_complicated/img2_163.png,2651
0,0,../data/dataset_new/data_complicated/img1_583.png,../data/dataset_new/data_complicated/img2_583.png,2652
1,1,../data/dataset_new/data_complicated/img1_654.png,../data/dataset_new/data_complicated/img2_654.png,2653
1,1,../data/dataset_new/data_complicated/img1_2937.png,../data/dataset_new/data_complicated/img2_2937.png,2654
0,0,../data/dataset_new/data_complicated/img1_352.png,../data/dataset_new/data_complicated/img2_352.png,2655
1,1,../data/dataset_new/data_complicated/img1_2624.png,../data/dataset_new/data_complicated/img2_2624.png,2656
1,1,../data/dataset_new/data_complicated/img1_388.png,../data/dataset_new/data_complicated/img2_388.png,2657
0,0,../data/dataset_new/data_complicated/img1_1344.png,../data/dataset_new/data_complicated/img2_1344.png,2658
1,1,../data/dataset_new/data_complicated/img1_1209.png,../data/dataset_new/data_complicated/img2_1209.png,2659
0,0,../data/dataset_new/data_complicated/img1_1279.png,../data/dataset_new/data_complicated/img2_1279.png,2660
0,0,../data/dataset_new/data_complicated/img1_1259.png,../data/dataset_new/data_complicated/img2_1259.png,2661
1,1,../data/dataset_new/data_complicated/img1_1124.png,../data/dataset_new/data_complicated/img2_1124.png,2662
0,0,../data/dataset_new/data_complicated/img1_87.png,../data/dataset_new/data_complicated/img2_87.png,2663
1,1,../data/dataset_new/data_complicated/img1_2071.png,../data/dataset_new/data_complicated/img2_2071.png,2664
0,1,../data/dataset_new/data_complicated/img1_1186.png,../data/dataset_new/data_complicated/img2_1186.png,2665
1,1,../data/dataset_new/data_complicated/img1_1460.png,../data/dataset_new/data_complicated/img2_1460.png,2666
0,1,../data/dataset_new/data_complicated/img1_1248.png,../data/dataset_new/data_complicated/img2_1248.png,2667
0,1,../data/dataset_new/data_complicated/img1_1972.png,../data/dataset_new/data_complicated/img2_1972.png,2668
0,1,../data/dataset_new/data_complicated/img1_2570.png,../data/dataset_new/data_complicated/img2_2570.png,2669
0,0,../data/dataset_new/data_complicated/img1_2347.png,../data/dataset_new/data_complicated/img2_2347.png,2670
0,0,../data/dataset_new/data_complicated/img1_310.png,../data/dataset_new/data_complicated/img2_310.png,2671
1,1,../data/dataset_new/data_complicated/img1_1205.png,../data/dataset_new/data_complicated/img2_1205.png,2672
0,1,../data/dataset_new/data_complicated/img1_2392.png,../data/dataset_new/data_complicated/img2_2392.png,2673
0,1,../data/dataset_new/data_complicated/img1_1899.png,../data/dataset_new/data_complicated/img2_1899.png,2674
1,1,../data/dataset_new/data_complicated/img1_1014.png,../data/dataset_new/data_complicated/img2_1014.png,2675
1,1,../data/dataset_new/data_complicated/img1_409.png,../data/dataset_new/data_complicated/img2_409.png,2676
1,1,../data/dataset_new/data_complicated/img1_2473.png,../data/dataset_new/data_complicated/img2_2473.png,2677
1,1,../data/dataset_new/data_complicated/img1_1110.png,../data/dataset_new/data_complicated/img2_1110.png,2678
0,1,../data/dataset_new/data_complicated/img1_815.png,../data/dataset_new/data_complicated/img2_815.png,2679
1,1,../data/dataset_new/data_complicated/img1_2887.png,../data/dataset_new/data_complicated/img2_2887.png,2680
0,0,../data/dataset_new/data_complicated/img1_936.png,../data/dataset_new/data_complicated/img2_936.png,2681
0,1,../data/dataset_new/data_complicated/img1_1051.png,../data/dataset_new/data_complicated/img2_1051.png,2682
1,1,../data/dataset_new/data_complicated/img1_2594.png,../data/dataset_new/data_complicated/img2_2594.png,2683
0,0,../data/dataset_new/data_complicated/img1_2600.png,../data/dataset_new/data_complicated/img2_2600.png,2684
1,1,../data/dataset_new/data_complicated/img1_188.png,../data/dataset_new/data_complicated/img2_188.png,2685
0,1,../data/dataset_new/data_complicated/img1_481.png,../data/dataset_new/data_complicated/img2_481.png,2686
1,1,../data/dataset_new/data_complicated/img1_2328.png,../data/dataset_new/data_complicated/img2_2328.png,2687
1,1,../data/dataset_new/data_complicated/img1_2357.png,../data/dataset_new/data_complicated/img2_2357.png,2688
1,1,../data/dataset_new/data_complicated/img1_2018.png,../data/dataset_new/data_complicated/img2_2018.png,2689
1,1,../data/dataset_new/data_complicated/img1_1975.png,../data/dataset_new/data_complicated/img2_1975.png,2690
0,1,../data/dataset_new/data_complicated/img1_2660.png,../data/dataset_new/data_complicated/img2_2660.png,2691
0,1,../data/dataset_new/data_complicated/img1_364.png,../data/dataset_new/data_complicated/img2_364.png,2692
1,1,../data/dataset_new/data_complicated/img1_2905.png,../data/dataset_new/data_complicated/img2_2905.png,2693
1,1,../data/dataset_new/data_complicated/img1_2445.png,../data/dataset_new/data_complicated/img2_2445.png,2694
1,1,../data/dataset_new/data_complicated/img1_1655.png,../data/dataset_new/data_complicated/img2_1655.png,2695
1,1,../data/dataset_new/data_complicated/img1_170.png,../data/dataset_new/data_complicated/img2_170.png,2696
0,0,../data/dataset_new/data_complicated/img1_2673.png,../data/dataset_new/data_complicated/img2_2673.png,2697
0,0,../data/dataset_new/data_complicated/img1_874.png,../data/dataset_new/data_complicated/img2_874.png,2698
0,1,../data/dataset_new/data_complicated/img1_1306.png,../data/dataset_new/data_complicated/img2_1306.png,2699
0,1,../data/dataset_new/data_complicated/img1_2593.png,../data/dataset_new/data_complicated/img2_2593.png,2700
0,1,../data/dataset_new/data_complicated/img1_825.png,../data/dataset_new/data_complicated/img2_825.png,2701
1,1,../data/dataset_new/data_complicated/img1_1914.png,../data/dataset_new/data_complicated/img2_1914.png,2702
1,1,../data/dataset_new/data_complicated/img1_1680.png,../data/dataset_new/data_complicated/img2_1680.png,2703
1,1,../data/dataset_new/data_complicated/img1_2880.png,../data/dataset_new/data_complicated/img2_2880.png,2704
0,1,../data/dataset_new/data_complicated/img1_2560.png,../data/dataset_new/data_complicated/img2_2560.png,2705
1,1,../data/dataset_new/data_complicated/img1_554.png,../data/dataset_new/data_complicated/img2_554.png,2706
0,1,../data/dataset_new/data_complicated/img1_994.png,../data/dataset_new/data_complicated/img2_994.png,2707
1,1,../data/dataset_new/data_complicated/img1_757.png,../data/dataset_new/data_complicated/img2_757.png,2708
1,1,../data/dataset_new/data_complicated/img1_68.png,../data/dataset_new/data_complicated/img2_68.png,2709
0,1,../data/dataset_new/data_complicated/img1_1085.png,../data/dataset_new/data_complicated/img2_1085.png,2710
0,1,../data/dataset_new/data_complicated/img1_1361.png,../data/dataset_new/data_complicated/img2_1361.png,2711
0,0,../data/dataset_new/data_complicated/img1_2550.png,../data/dataset_new/data_complicated/img2_2550.png,2712
0,0,../data/dataset_new/data_complicated/img1_669.png,../data/dataset_new/data_complicated/img2_669.png,2713
1,1,../data/dataset_new/data_complicated/img1_2720.png,../data/dataset_new/data_complicated/img2_2720.png,2714
1,1,../data/dataset_new/data_complicated/img1_1296.png,../data/dataset_new/data_complicated/img2_1296.png,2715
1,1,../data/dataset_new/data_complicated/img1_2752.png,../data/dataset_new/data_complicated/img2_2752.png,2716
0,1,../data/dataset_new/data_complicated/img1_2496.png,../data/dataset_new/data_complicated/img2_2496.png,2717
0,0,../data/dataset_new/data_complicated/img1_1957.png,../data/dataset_new/data_complicated/img2_1957.png,2718
1,1,../data/dataset_new/data_complicated/img1_2051.png,../data/dataset_new/data_complicated/img2_2051.png,2719
0,0,../data/dataset_new/data_complicated/img1_2715.png,../data/dataset_new/data_complicated/img2_2715.png,2720
1,1,../data/dataset_new/data_complicated/img1_223.png,../data/dataset_new/data_complicated/img2_223.png,2721
0,1,../data/dataset_new/data_complicated/img1_1557.png,../data/dataset_new/data_complicated/img2_1557.png,2722
0,0,../data/dataset_new/data_complicated/img1_373.png,../data/dataset_new/data_complicated/img2_373.png,2723
1,1,../data/dataset_new/data_complicated/img1_559.png,../data/dataset_new/data_complicated/img2_559.png,2724
0,0,../data/dataset_new/data_complicated/img1_2080.png,../data/dataset_new/data_complicated/img2_2080.png,2725
0,0,../data/dataset_new/data_complicated/img1_771.png,../data/dataset_new/data_complicated/img2_771.png,2726
1,1,../data/dataset_new/data_complicated/img1_2984.png,../data/dataset_new/data_complicated/img2_2984.png,2727
0,1,../data/dataset_new/data_complicated/img1_672.png,../data/dataset_new/data_complicated/img2_672.png,2728
0,1,../data/dataset_new/data_complicated/img1_2819.png,../data/dataset_new/data_complicated/img2_2819.png,2729
0,0,../data/dataset_new/data_complicated/img1_2053.png,../data/dataset_new/data_complicated/img2_2053.png,2730
0,1,../data/dataset_new/data_complicated/img1_54.png,../data/dataset_new/data_complicated/img2_54.png,2731
0,1,../data/dataset_new/data_complicated/img1_1240.png,../data/dataset_new/data_complicated/img2_1240.png,2732
1,1,../data/dataset_new/data_complicated/img1_927.png,../data/dataset_new/data_complicated/img2_927.png,2733
1,1,../data/dataset_new/data_complicated/img1_2655.png,../data/dataset_new/data_complicated/img2_2655.png,2734
1,1,../data/dataset_new/data_complicated/img1_2088.png,../data/dataset_new/data_complicated/img2_2088.png,2735
0,1,../data/dataset_new/data_complicated/img1_1044.png,../data/dataset_new/data_complicated/img2_1044.png,2736
1,1,../data/dataset_new/data_complicated/img1_1153.png,../data/dataset_new/data_complicated/img2_1153.png,2737
0,1,../data/dataset_new/data_complicated/img1_2061.png,../data/dataset_new/data_complicated/img2_2061.png,2738
0,1,../data/dataset_new/data_complicated/img1_1479.png,../data/dataset_new/data_complicated/img2_1479.png,2739
0,1,../data/dataset_new/data_complicated/img1_664.png,../data/dataset_new/data_complicated/img2_664.png,2740
1,1,../data/dataset_new/data_complicated/img1_1301.png,../data/dataset_new/data_complicated/img2_1301.png,2741
0,1,../data/dataset_new/data_complicated/img1_2482.png,../data/dataset_new/data_complicated/img2_2482.png,2742
1,1,../data/dataset_new/data_complicated/img1_232.png,../data/dataset_new/data_complicated/img2_232.png,2743
1,1,../data/dataset_new/data_complicated/img1_1476.png,../data/dataset_new/data_complicated/img2_1476.png,2744
1,1,../data/dataset_new/data_complicated/img1_1793.png,../data/dataset_new/data_complicated/img2_1793.png,2745
1,1,../data/dataset_new/data_complicated/img1_2632.png,../data/dataset_new/data_complicated/img2_2632.png,2746
0,0,../data/dataset_new/data_complicated/img1_39.png,../data/dataset_new/data_complicated/img2_39.png,2747
0,0,../data/dataset_new/data_complicated/img1_1917.png,../data/dataset_new/data_complicated/img2_1917.png,2748
1,1,../data/dataset_new/data_complicated/img1_326.png,../data/dataset_new/data_complicated/img2_326.png,2749
1,1,../data/dataset_new/data_complicated/img1_1291.png,../data/dataset_new/data_complicated/img2_1291.png,2750
0,0,../data/dataset_new/data_complicated/img1_1523.png,../data/dataset_new/data_complicated/img2_1523.png,2751
0,1,../data/dataset_new/data_complicated/img1_2341.png,../data/dataset_new/data_complicated/img2_2341.png,2752
1,1,../data/dataset_new/data_complicated/img1_2172.png,../data/dataset_new/data_complicated/img2_2172.png,2753
1,1,../data/dataset_new/data_complicated/img1_1446.png,../data/dataset_new/data_complicated/img2_1446.png,2754
1,1,../data/dataset_new/data_complicated/img1_1067.png,../data/dataset_new/data_complicated/img2_1067.png,2755
0,1,../data/dataset_new/data_complicated/img1_762.png,../data/dataset_new/data_complicated/img2_762.png,2756
1,1,../data/dataset_new/data_complicated/img1_929.png,../data/dataset_new/data_complicated/img2_929.png,2757
0,1,../data/dataset_new/data_complicated/img1_2677.png,../data/dataset_new/data_complicated/img2_2677.png,2758
0,1,../data/dataset_new/data_complicated/img1_2573.png,../data/dataset_new/data_complicated/img2_2573.png,2759
1,1,../data/dataset_new/data_complicated/img1_5.png,../data/dataset_new/data_complicated/img2_5.png,2760
1,1,../data/dataset_new/data_complicated/img1_945.png,../data/dataset_new/data_complicated/img2_945.png,2761
1,1,../data/dataset_new/data_complicated/img1_1125.png,../data/dataset_new/data_complicated/img2_1125.png,2762
1,1,../data/dataset_new/data_complicated/img1_1684.png,../data/dataset_new/data_complicated/img2_1684.png,2763
1,1,../data/dataset_new/data_complicated/img1_2108.png,../data/dataset_new/data_complicated/img2_2108.png,2764
0,1,../data/dataset_new/data_complicated/img1_24.png,../data/dataset_new/data_complicated/img2_24.png,2765
1,1,../data/dataset_new/data_complicated/img1_1482.png,../data/dataset_new/data_complicated/img2_1482.png,2766
0,1,../data/dataset_new/data_complicated/img1_2712.png,../data/dataset_new/data_complicated/img2_2712.png,2767
1,1,../data/dataset_new/data_complicated/img1_1997.png,../data/dataset_new/data_complicated/img2_1997.png,2768
0,1,../data/dataset_new/data_complicated/img1_1966.png,../data/dataset_new/data_complicated/img2_1966.png,2769
1,1,../data/dataset_new/data_complicated/img1_1712.png,../data/dataset_new/data_complicated/img2_1712.png,2770
0,1,../data/dataset_new/data_complicated/img1_2237.png,../data/dataset_new/data_complicated/img2_2237.png,2771
1,1,../data/dataset_new/data_complicated/img1_2576.png,../data/dataset_new/data_complicated/img2_2576.png,2772
1,1,../data/dataset_new/data_complicated/img1_2791.png,../data/dataset_new/data_complicated/img2_2791.png,2773
1,1,../data/dataset_new/data_complicated/img1_1568.png,../data/dataset_new/data_complicated/img2_1568.png,2774
1,1,../data/dataset_new/data_complicated/img1_37.png,../data/dataset_new/data_complicated/img2_37.png,2775
0,0,../data/dataset_new/data_complicated/img1_981.png,../data/dataset_new/data_complicated/img2_981.png,2776
1,1,../data/dataset_new/data_complicated/img1_2920.png,../data/dataset_new/data_complicated/img2_2920.png,2777
0,1,../data/dataset_new/data_complicated/img1_649.png,../data/dataset_new/data_complicated/img2_649.png,2778
0,0,../data/dataset_new/data_complicated/img1_2755.png,../data/dataset_new/data_complicated/img2_2755.png,2779
0,0,../data/dataset_new/data_complicated/img1_1710.png,../data/dataset_new/data_complicated/img2_1710.png,2780
0,1,../data/dataset_new/data_complicated/img1_759.png,../data/dataset_new/data_complicated/img2_759.png,2781
0,1,../data/dataset_new/data_complicated/img1_2447.png,../data/dataset_new/data_complicated/img2_2447.png,2782
1,1,../data/dataset_new/data_complicated/img1_1447.png,../data/dataset_new/data_complicated/img2_1447.png,2783
0,1,../data/dataset_new/data_complicated/img1_2361.png,../data/dataset_new/data_complicated/img2_2361.png,2784
1,1,../data/dataset_new/data_complicated/img1_2828.png,../data/dataset_new/data_complicated/img2_2828.png,2785
1,1,../data/dataset_new/data_complicated/img1_766.png,../data/dataset_new/data_complicated/img2_766.png,2786
1,1,../data/dataset_new/data_complicated/img1_2810.png,../data/dataset_new/data_complicated/img2_2810.png,2787
1,1,../data/dataset_new/data_complicated/img1_1146.png,../data/dataset_new/data_complicated/img2_1146.png,2788
0,1,../data/dataset_new/data_complicated/img1_1725.png,../data/dataset_new/data_complicated/img2_1725.png,2789
0,1,../data/dataset_new/data_complicated/img1_2710.png,../data/dataset_new/data_complicated/img2_2710.png,2790
1,1,../data/dataset_new/data_complicated/img1_32.png,../data/dataset_new/data_complicated/img2_32.png,2791
1,1,../data/dataset_new/data_complicated/img1_2337.png,../data/dataset_new/data_complicated/img2_2337.png,2792
0,0,../data/dataset_new/data_complicated/img1_1419.png,../data/dataset_new/data_complicated/img2_1419.png,2793
1,1,../data/dataset_new/data_complicated/img1_496.png,../data/dataset_new/data_complicated/img2_496.png,2794
1,1,../data/dataset_new/data_complicated/img1_1526.png,../data/dataset_new/data_complicated/img2_1526.png,2795
0,1,../data/dataset_new/data_complicated/img1_1137.png,../data/dataset_new/data_complicated/img2_1137.png,2796
0,1,../data/dataset_new/data_complicated/img1_2102.png,../data/dataset_new/data_complicated/img2_2102.png,2797
0,0,../data/dataset_new/data_complicated/img1_251.png,../data/dataset_new/data_complicated/img2_251.png,2798
0,1,../data/dataset_new/data_complicated/img1_2054.png,../data/dataset_new/data_complicated/img2_2054.png,2799
1,1,../data/dataset_new/data_complicated/img1_1311.png,../data/dataset_new/data_complicated/img2_1311.png,2800
1,1,../data/dataset_new/data_complicated/img1_2999.png,../data/dataset_new/data_complicated/img2_2999.png,2801
1,1,../data/dataset_new/data_complicated/img1_859.png,../data/dataset_new/data_complicated/img2_859.png,2802
1,1,../data/dataset_new/data_complicated/img1_339.png,../data/dataset_new/data_complicated/img2_339.png,2803
1,1,../data/dataset_new/data_complicated/img1_2902.png,../data/dataset_new/data_complicated/img2_2902.png,2804
