user_id,article_id,rating,timestamp,days_since_last_rating,location,user_preference_Boring presentation,user_preference_Graphics,user_preference_Readability,user_preference_Consistency,user_preference_Images,user_preference_Bullets,user_preference_Text size,user_preference_Text heavy,user_preference_Tables,user_preference_Agenda,user_preference_Infographics,user_preference_Positioning,user_preference_Presentation length,user_preference_General tips,user_preference_Presentation skills,user_preference_Powerpoint knowledge,user_preference_tips and tricks,user_preference_Explanation of the problem,user_type_business,user_type_teacher,user_type_student,user_type_researcher,user_type_manager,user_type_technical,user_type_specialist,presentation_type_formal_x,presentation_type_creative_x,presentation_type_students_x,presentation_type_technical_x,presentation_type_branding_x,Boring presentation,Graphics,Readability,Consistency,Images,Bullets,Text size,Text heavy,Tables,Agenda,Infographics,Positioning,Presentation length,General tips,Presentation skills,Powerpoint knowledge,tips and tricks,Explanation of the problem,location_restrictions,Main issue,popularity,submission_date,days_since_first_submission,presentation_type_formal_y,presentation_type_creative_y,presentation_type_students_y,presentation_type_technical_y,presentation_type_branding_y,audience_type_academic,audience_type_business,audience_type_kids,audience_type_general,audience_type_creative,audience_type_specialized
14,94,2.5,2015-09-19 00:00:00+00:00,3579.0,Florida,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,North America,Bullets,3.85,2012-10-15 12:00:00+00:00,2510.5,0,0,0,0,0,0,0,0,0,0,0
15,94,2.0,2008-02-19 02:00:00+00:00,810.0833,Illinois,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,North America,Bullets,3.85,2012-10-15 12:00:00+00:00,2510.5,0,0,0,0,0,0,0,0,0,0,0
16,94,2.0,2019-02-18 21:00:00+00:00,4827.875,Texas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,North America,Bullets,3.85,2012-10-15 12:00:00+00:00,2510.5,0,0,0,0,0,0,0,0,0,0,0
17,94,2.5,2021-12-15 21:00:00+00:00,5858.875,Illinois,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,North America,Bullets,3.85,2012-10-15 12:00:00+00:00,2510.5,0,0,0,0,0,0,0,0,0,0,0
18,94,2.0,2014-06-24 15:00:00+00:00,3127.625,New York,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,North America,Bullets,3.85,2012-10-15 12:00:00+00:00,2510.5,0,0,0,0,0,0,0,0,0,0,0
19,94,3.0,2012-09-29 09:00:00+00:00,2494.375,New York,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,North America,Bullets,3.85,2012-10-15 12:00:00+00:00,2510.5,0,0,0,0,0,0,0,0,0,0,0
20,94,2.0,2024-07-27 04:00:00+00:00,6813.1665,Illinois,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,North America,Bullets,3.85,2012-10-15 12:00:00+00:00,2510.5,0,0,0,0,0,0,0,0,0,0,0
21,94,3.0,2009-11-04 12:00:00+00:00,1434.5,Illinois,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,North America,Bullets,3.85,2012-10-15 12:00:00+00:00,2510.5,0,0,0,0,0,0,0,0,0,0,0
22,94,2.5,2014-07-09 04:00:00+00:00,3142.1667,Texas,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,North America,Bullets,3.85,2012-10-15 12:00:00+00:00,2510.5,0,0,0,0,0,0,0,0,0,0,0
23,94,5.0,2021-12-20 11:00:00+00:00,5863.4585,New York,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,North America,Bullets,3.85,2012-10-15 12:00:00+00:00,2510.5,0,0,0,0,0,0,0,0,0,0,0
24,94,2.0,2021-02-22 22:00:00+00:00,5562.9165,Florida,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,North America,Bullets,3.85,2012-10-15 12:00:00+00:00,2510.5,0,0,0,0,0,0,0,0,0,0,0
25,94,2.5,2024-07-28 06:00:00+00:00,6814.25,Texas,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,North America,Bullets,3.85,2012-10-15 12:00:00+00:00,2510.5,0,0,0,0,0,0,0,0,0,0,0
26,94,2.5,2012-12-25 12:00:00+00:00,2581.5,New York,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,North America,Bullets,3.85,2012-10-15 12:00:00+00:00,2510.5,0,0,0,0,0,0,0,0,0,0,0
27,94,2.0,2013-12-10 18:00:00+00:00,2931.75,Illinois,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,North America,Bullets,3.85,2012-10-15 12:00:00+00:00,2510.5,0,0,0,0,0,0,0,0,0,0,0
28,94,4.5,2024-11-09 20:00:00+00:00,6918.8335,New York,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,North America,Bullets,3.85,2012-10-15 12:00:00+00:00,2510.5,0,0,0,0,0,0,0,0,0,0,0
29,94,2.0,2019-10-26 21:00:00+00:00,5077.875,Illinois,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,North America,Bullets,3.85,2012-10-15 12:00:00+00:00,2510.5,0,0,0,0,0,0,0,0,0,0,0
30,94,2.0,2023-11-08 19:00:00+00:00,6551.7915,Florida,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,North America,Bullets,3.85,2012-10-15 12:00:00+00:00,2510.5,0,0,0,0,0,0,0,0,0,0,0
1,95,3.0,2014-06-16 06:00:00+00:00,3119.25,Illinois,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,1,1,1,1,1,0,0,1,0,0,1,0,0,1,1,North America,Readability,3.42,2019-12-31 22:00:00+00:00,5143.9165,0,0,0,0,0,0,0,0,0,0,0
2,95,3.0,2013-02-02 06:00:00+00:00,2620.25,Texas,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,1,1,1,0,0,1,0,0,1,0,0,1,1,North America,Readability,3.42,2019-12-31 22:00:00+00:00,5143.9165,0,0,0,0,0,0,0,0,0,0,0
3,95,2.0,2023-03-08 00:00:00+00:00,6306.0,Illinois,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,1,1,1,1,1,0,0,1,0,0,1,0,0,1,1,North America,Readability,3.42,2019-12-31 22:00:00+00:00,5143.9165,0,0,0,0,0,0,0,0,0,0,0
4,95,4.0,2008-09-04 04:00:00+00:00,1008.1667,New York,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,1,1,1,0,0,1,0,0,1,0,0,1,1,North America,Readability,3.42,2019-12-31 22:00:00+00:00,5143.9165,0,0,0,0,0,0,0,0,0,0,0
5,95,2.5,2013-11-27 09:00:00+00:00,2918.375,Florida,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,1,1,1,1,1,0,0,1,0,0,1,0,0,1,1,North America,Readability,3.42,2019-12-31 22:00:00+00:00,5143.9165,0,0,0,0,0,0,0,0,0,0,0
6,95,3.0,2025-02-26 04:00:00+00:00,7027.1665,California,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,1,1,1,1,1,0,0,1,0,0,1,0,0,1,1,North America,Readability,3.42,2019-12-31 22:00:00+00:00,5143.9165,0,0,0,0,0,0,0,0,0,0,0
7,95,3.5,2017-05-29 09:00:00+00:00,4197.375,Illinois,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,1,1,1,0,0,1,0,0,1,0,0,1,1,North America,Readability,3.42,2019-12-31 22:00:00+00:00,5143.9165,0,0,0,0,0,0,0,0,0,0,0
8,95,3.5,2013-12-07 00:00:00+00:00,2928.0,California,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,0,0,1,0,0,1,0,0,1,1,North America,Readability,3.42,2019-12-31 22:00:00+00:00,5143.9165,0,0,0,0,0,0,0,0,0,0,0
9,95,3.5,2024-11-19 19:00:00+00:00,6928.7915,Texas,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,0,0,1,0,0,1,0,0,1,1,North America,Readability,3.42,2019-12-31 22:00:00+00:00,5143.9165,0,0,0,0,0,0,0,0,0,0,0
10,95,2.0,2022-03-13 17:00:00+00:00,5946.7085,Illinois,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,1,1,1,1,1,0,0,1,0,0,1,0,0,1,1,North America,Readability,3.42,2019-12-31 22:00:00+00:00,5143.9165,0,0,0,0,0,0,0,0,0,0,0
11,95,3.0,2016-11-08 16:00:00+00:00,3995.6667,Illinois,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,1,1,1,1,1,0,0,1,0,0,1,0,0,1,1,North America,Readability,3.42,2019-12-31 22:00:00+00:00,5143.9165,0,0,0,0,0,0,0,0,0,0,0
12,95,2.0,2023-05-28 14:00:00+00:00,6387.5835,Illinois,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,1,1,1,1,1,0,0,1,0,0,1,0,0,1,1,North America,Readability,3.42,2019-12-31 22:00:00+00:00,5143.9165,0,0,0,0,0,0,0,0,0,0,0
13,95,2.5,2018-10-16 03:00:00+00:00,4702.125,Florida,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,1,1,1,0,0,1,0,0,1,0,0,1,1,North America,Readability,3.42,2019-12-31 22:00:00+00:00,5143.9165,0,0,0,0,0,0,0,0,0,0,0
14,95,2.5,2014-07-22 23:00:00+00:00,3155.9583,Florida,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,1,1,1,0,0,1,0,0,1,0,0,1,1,North America,Readability,3.42,2019-12-31 22:00:00+00:00,5143.9165,0,0,0,0,0,0,0,0,0,0,0
15,95,2.0,2011-09-11 10:00:00+00:00,2110.4167,Illinois,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,1,1,1,1,1,0,0,1,0,0,1,0,0,1,1,North America,Readability,3.42,2019-12-31 22:00:00+00:00,5143.9165,0,0,0,0,0,0,0,0,0,0,0
16,95,3.0,2019-11-03 11:00:00+00:00,5085.4585,Texas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,0,0,1,0,0,1,0,0,1,1,North America,Readability,3.42,2019-12-31 22:00:00+00:00,5143.9165,0,0,0,0,0,0,0,0,0,0,0
17,95,2.5,2016-04-04 10:00:00+00:00,3777.4167,Illinois,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,1,1,1,0,0,1,0,0,1,0,0,1,1,North America,Readability,3.42,2019-12-31 22:00:00+00:00,5143.9165,0,0,0,0,0,0,0,0,0,0,0
18,95,2.0,2022-09-06 16:00:00+00:00,6123.6665,New York,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,1,1,1,1,1,0,0,1,0,0,1,0,0,1,1,North America,Readability,3.42,2019-12-31 22:00:00+00:00,5143.9165,0,0,0,0,0,0,0,0,0,0,0
19,95,3.5,2021-07-15 00:00:00+00:00,5705.0,New York,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,1,1,1,0,0,1,0,0,1,0,0,1,1,North America,Readability,3.42,2019-12-31 22:00:00+00:00,5143.9165,0,0,0,0,0,0,0,0,0,0,0
20,95,2.0,2007-05-21 12:00:00+00:00,536.5,Illinois,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,0,0,1,0,0,1,0,0,1,1,North America,Readability,3.42,2019-12-31 22:00:00+00:00,5143.9165,0,0,0,0,0,0,0,0,0,0,0
21,95,3.0,2008-09-02 11:00:00+00:00,1006.4583,Illinois,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,1,1,1,1,1,0,0,1,0,0,1,0,0,1,1,North America,Readability,3.42,2019-12-31 22:00:00+00:00,5143.9165,0,0,0,0,0,0,0,0,0,0,0
22,95,2.5,2016-02-04 02:00:00+00:00,3717.0833,Texas,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,0,0,1,0,0,1,0,0,1,1,North America,Readability,3.42,2019-12-31 22:00:00+00:00,5143.9165,0,0,0,0,0,0,0,0,0,0,0
23,95,5.0,2018-12-26 00:00:00+00:00,4773.0,New York,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,1,1,1,0,0,1,0,0,1,0,0,1,1,North America,Readability,3.42,2019-12-31 22:00:00+00:00,5143.9165,0,0,0,0,0,0,0,0,0,0,0
24,95,2.0,2009-07-08 18:00:00+00:00,1315.75,Florida,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,1,1,1,1,1,0,0,1,0,0,1,0,0,1,1,North America,Readability,3.42,2019-12-31 22:00:00+00:00,5143.9165,0,0,0,0,0,0,0,0,0,0,0
25,95,2.0,2011-03-16 07:00:00+00:00,1931.2916,Texas,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,0,0,1,0,0,1,0,0,1,1,North America,Readability,3.42,2019-12-31 22:00:00+00:00,5143.9165,0,0,0,0,0,0,0,0,0,0,0
26,95,2.0,2006-03-04 12:00:00+00:00,93.5,New York,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,1,1,1,1,1,0,0,1,0,0,1,0,0,1,1,North America,Readability,3.42,2019-12-31 22:00:00+00:00,5143.9165,0,0,0,0,0,0,0,0,0,0,0
27,95,2.0,2024-10-19 02:00:00+00:00,6897.0835,Illinois,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,1,1,1,1,1,0,0,1,0,0,1,0,0,1,1,North America,Readability,3.42,2019-12-31 22:00:00+00:00,5143.9165,0,0,0,0,0,0,0,0,0,0,0
28,95,4.0,2012-12-04 17:00:00+00:00,2560.7083,New York,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,1,1,1,1,1,0,0,1,0,0,1,0,0,1,1,North America,Readability,3.42,2019-12-31 22:00:00+00:00,5143.9165,0,0,0,0,0,0,0,0,0,0,0
29,95,3.0,2009-01-20 00:00:00+00:00,1146.0,Illinois,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,0,0,1,0,0,1,0,0,1,1,North America,Readability,3.42,2019-12-31 22:00:00+00:00,5143.9165,0,0,0,0,0,0,0,0,0,0,0
30,95,3.0,2007-06-12 14:00:00+00:00,558.5833,Florida,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,1,1,1,1,1,0,0,1,0,0,1,0,0,1,1,North America,Readability,3.42,2019-12-31 22:00:00+00:00,5143.9165,0,0,0,0,0,0,0,0,0,0,0
1,96,3.0,2017-02-26 08:00:00+00:00,4105.3335,Illinois,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,1,1,1,0,1,1,0,1,0,0,1,0,1,North America,Readability,2.45,2024-09-19 10:00:00+00:00,6867.4165,0,0,0,0,0,0,0,0,0,0,0
2,96,2.0,2017-04-19 13:00:00+00:00,4157.5415,Texas,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,1,1,0,1,1,0,1,0,0,1,0,1,North America,Readability,2.45,2024-09-19 10:00:00+00:00,6867.4165,0,0,0,0,0,0,0,0,0,0,0
3,96,2.0,2023-09-27 01:00:00+00:00,6509.0415,Illinois,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,1,1,1,0,1,1,0,1,0,0,1,0,1,North America,Readability,2.45,2024-09-19 10:00:00+00:00,6867.4165,0,0,0,0,0,0,0,0,0,0,0
4,96,3.0,2014-01-31 05:00:00+00:00,2983.2083,New York,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,1,1,0,1,1,0,1,0,0,1,0,1,North America,Readability,2.45,2024-09-19 10:00:00+00:00,6867.4165,0,0,0,0,0,0,0,0,0,0,0
5,96,3.5,2006-06-20 12:00:00+00:00,201.5,Florida,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,1,1,1,0,1,1,0,1,0,0,1,0,1,North America,Readability,2.45,2024-09-19 10:00:00+00:00,6867.4165,0,0,0,0,0,0,0,0,0,0,0
6,96,4.0,2006-07-22 05:00:00+00:00,233.20833,California,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,1,1,1,0,1,1,0,1,0,0,1,0,1,North America,Readability,2.45,2024-09-19 10:00:00+00:00,6867.4165,0,0,0,0,0,0,0,0,0,0,0
7,96,2.5,2008-07-03 03:00:00+00:00,945.125,Illinois,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,1,0,1,1,0,1,0,0,1,0,1,North America,Readability,2.45,2024-09-19 10:00:00+00:00,6867.4165,0,0,0,0,0,0,0,0,0,0,0
8,96,3.5,2008-11-07 09:00:00+00:00,1072.375,California,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,1,1,0,1,0,0,1,0,1,North America,Readability,2.45,2024-09-19 10:00:00+00:00,6867.4165,0,0,0,0,0,0,0,0,0,0,0
9,96,2.5,2018-08-13 17:00:00+00:00,4638.7085,Texas,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,1,1,0,1,0,0,1,0,1,North America,Readability,2.45,2024-09-19 10:00:00+00:00,6867.4165,0,0,0,0,0,0,0,0,0,0,0
10,96,3.0,2022-08-18 20:00:00+00:00,6104.8335,Illinois,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1,1,1,0,1,1,0,1,0,0,1,0,1,North America,Readability,2.45,2024-09-19 10:00:00+00:00,6867.4165,0,0,0,0,0,0,0,0,0,0,0
11,96,4.0,2010-01-14 18:00:00+00:00,1505.75,Illinois,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,1,1,1,0,1,1,0,1,0,0,1,0,1,North America,Readability,2.45,2024-09-19 10:00:00+00:00,6867.4165,0,0,0,0,0,0,0,0,0,0,0
12,96,3.0,2022-01-06 03:00:00+00:00,5880.125,Illinois,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,1,1,1,0,1,1,0,1,0,0,1,0,1,North America,Readability,2.45,2024-09-19 10:00:00+00:00,6867.4165,0,0,0,0,0,0,0,0,0,0,0
13,96,2.5,2016-09-03 14:00:00+00:00,3929.5833,Florida,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,1,0,1,1,0,1,0,0,1,0,1,North America,Readability,2.45,2024-09-19 10:00:00+00:00,6867.4165,0,0,0,0,0,0,0,0,0,0,0
14,96,2.5,2006-07-01 12:00:00+00:00,212.5,Florida,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,1,1,0,1,1,0,1,0,0,1,0,1,North America,Readability,2.45,2024-09-19 10:00:00+00:00,6867.4165,0,0,0,0,0,0,0,0,0,0,0
15,96,3.0,2023-12-14 16:00:00+00:00,6587.6665,Illinois,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,1,1,1,0,1,1,0,1,0,0,1,0,1,North America,Readability,2.45,2024-09-19 10:00:00+00:00,6867.4165,0,0,0,0,0,0,0,0,0,0,0
16,96,2.0,2008-07-04 11:00:00+00:00,946.4583,Texas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,1,1,0,1,0,0,1,0,1,North America,Readability,2.45,2024-09-19 10:00:00+00:00,6867.4165,0,0,0,0,0,0,0,0,0,0,0
17,96,2.5,2006-12-12 21:00:00+00:00,376.875,Illinois,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,1,1,0,1,1,0,1,0,0,1,0,1,North America,Readability,2.45,2024-09-19 10:00:00+00:00,6867.4165,0,0,0,0,0,0,0,0,0,0,0
18,96,3.0,2013-05-04 01:00:00+00:00,2711.0417,New York,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,1,1,1,0,1,1,0,1,0,0,1,0,1,North America,Readability,2.45,2024-09-19 10:00:00+00:00,6867.4165,0,0,0,0,0,0,0,0,0,0,0
19,96,4.5,2012-10-09 04:00:00+00:00,2504.1667,New York,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,1,1,0,1,0,0,1,0,1,North America,Readability,2.45,2024-09-19 10:00:00+00:00,6867.4165,0,0,0,0,0,0,0,0,0,0,0
20,96,2.0,2016-03-06 22:00:00+00:00,3748.9167,Illinois,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,1,1,0,1,0,0,1,0,1,North America,Readability,2.45,2024-09-19 10:00:00+00:00,6867.4165,0,0,0,0,0,0,0,0,0,0,0
21,96,3.0,2021-01-08 12:00:00+00:00,5517.5,Illinois,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,1,1,1,0,1,1,0,1,0,0,1,0,1,North America,Readability,2.45,2024-09-19 10:00:00+00:00,6867.4165,0,0,0,0,0,0,0,0,0,0,0
22,96,2.5,2022-04-09 00:00:00+00:00,5973.0,Texas,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,1,1,0,1,0,0,1,0,1,North America,Readability,2.45,2024-09-19 10:00:00+00:00,6867.4165,0,0,0,0,0,0,0,0,0,0,0
23,96,5.0,2014-05-10 11:00:00+00:00,3082.4583,New York,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,1,1,0,1,1,0,1,0,0,1,0,1,North America,Readability,2.45,2024-09-19 10:00:00+00:00,6867.4165,0,0,0,0,0,0,0,0,0,0,0
24,96,2.0,2021-09-06 19:00:00+00:00,5758.7915,Florida,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,1,1,1,0,1,1,0,1,0,0,1,0,1,North America,Readability,2.45,2024-09-19 10:00:00+00:00,6867.4165,0,0,0,0,0,0,0,0,0,0,0
25,96,2.0,2023-10-29 19:00:00+00:00,6541.7915,Texas,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,1,1,0,1,0,0,1,0,1,North America,Readability,2.45,2024-09-19 10:00:00+00:00,6867.4165,0,0,0,0,0,0,0,0,0,0,0
